center,left,right,steering,throttle,brake,speed
IMG/center_20250825_140941_000330.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000331.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000332.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000333.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000334.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000335.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000336.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000337.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000338.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000339.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000340.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000341.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000342.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000343.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000344.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000345.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000346.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000347.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000348.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000349.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000350.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000351.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000352.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000353.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000354.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000355.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000356.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000357.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000358.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000359.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000360.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000361.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000362.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000363.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000364.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000365.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000366.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000367.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000368.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000369.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000370.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000371.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000372.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000373.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000374.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000375.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000376.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000377.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000378.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000379.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000380.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000381.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000382.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000383.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000384.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000385.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000386.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000387.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000388.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000389.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000390.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000391.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000392.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000393.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000394.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000395.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000396.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000397.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000398.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000399.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000400.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000401.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000402.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000403.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000404.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000405.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000406.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000407.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000408.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000409.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000410.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000411.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000412.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000413.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000414.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000415.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000416.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000417.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000418.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000419.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000420.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000421.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000422.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000423.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000424.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000425.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000426.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000427.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000428.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000429.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000430.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000431.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000432.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000433.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000434.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000435.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000436.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000437.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000438.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000439.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000440.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000441.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000442.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000443.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000444.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000445.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000446.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000447.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000448.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000449.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000450.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000451.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000452.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000453.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000454.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000455.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000456.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000457.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000458.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000459.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000460.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000461.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000462.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000463.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000464.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000465.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000466.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000467.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000468.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000469.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000470.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000471.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000472.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000473.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000474.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000475.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000476.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000477.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000478.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000479.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000480.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000481.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000482.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000483.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000484.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000485.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000486.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000487.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000488.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000489.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000490.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000491.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000492.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000493.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000494.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000495.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000496.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000497.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000498.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000499.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000500.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000501.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000502.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000503.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000504.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000505.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000506.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000507.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000508.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000509.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000510.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000511.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000512.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000513.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000514.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000515.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000516.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000517.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000518.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000519.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000520.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000521.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000522.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000523.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000524.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000525.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000526.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000527.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000528.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000529.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000530.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000531.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000532.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000533.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000534.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000535.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000536.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000537.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000538.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000539.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000540.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000541.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000542.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000543.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000544.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000545.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000546.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000547.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000548.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000549.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000550.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000551.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000552.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000553.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000554.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000555.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000556.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000557.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000558.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000559.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000560.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000561.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000562.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000563.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000564.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000565.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000566.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000567.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000568.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000569.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000570.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000571.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000572.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000573.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000574.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000575.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000576.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000577.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000578.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000579.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000580.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000581.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000582.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000583.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000584.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000585.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000586.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000587.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000588.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000589.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000590.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000591.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000592.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000593.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000594.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000595.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000596.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000597.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000598.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000599.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000600.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000601.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000602.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000603.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000604.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000605.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000606.jpg,,,0.477030,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000607.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000608.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000609.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000610.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000611.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000612.jpg,,,0.443012,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000613.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000614.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000615.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000616.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000617.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000618.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000619.jpg,,,0.408982,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000620.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000621.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000622.jpg,,,0.374940,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000623.jpg,,,0.340888,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000624.jpg,,,0.340888,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000625.jpg,,,0.340888,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000626.jpg,,,0.340888,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000627.jpg,,,0.340888,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000628.jpg,,,0.306826,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000629.jpg,,,0.306826,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000630.jpg,,,0.306826,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000631.jpg,,,0.306826,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000632.jpg,,,0.306826,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000633.jpg,,,0.272756,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000634.jpg,,,0.272756,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000635.jpg,,,0.272756,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000636.jpg,,,0.272756,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000637.jpg,,,0.238678,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000638.jpg,,,0.238678,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000639.jpg,,,0.204594,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000640.jpg,,,0.204594,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000641.jpg,,,0.204594,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000642.jpg,,,0.170503,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000643.jpg,,,0.170503,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000644.jpg,,,0.136408,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000645.jpg,,,0.136408,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000646.jpg,,,0.102310,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000647.jpg,,,0.102310,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000648.jpg,,,0.068208,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000649.jpg,,,0.034104,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000650.jpg,,,0.000000,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000651.jpg,,,0.000000,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000652.jpg,,,-0.034104,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000653.jpg,,,-0.068208,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000654.jpg,,,-0.136408,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000655.jpg,,,-0.170503,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000656.jpg,,,-0.238678,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000657.jpg,,,-0.238678,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000658.jpg,,,-0.272756,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000659.jpg,,,-0.306826,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000660.jpg,,,-0.340888,0.100000,0.000000,0.000000
IMG/center_20250825_140941_000661.jpg,,,-0.340888,0.100000,0.000000,0.000000
